vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
2C3KA53GX7H900555,2007,Chrysler,300,Touring ,7900,70979,Automatic,AWD,Gas,20,28,Gun Metallic,Graphite, Woodbury, NJ
1FTFW1E57MFA72318,2021,Ford,F-150,Lariat SuperCrew 5.5' Box ,47867,62994,Automatic,4WD,Gas,19,24,Black,Black, Blackfoot, ID
2C4RDGEG5KR533240,2019,Dodge,Grand,GT,19996,36094,Automatic,FWD,Gas,17,25,Granite Pearlcoat,Black, Irving, TX
1FMJK2AT4MEA36250,2021,Ford,Expedition,Max Limited ,54500,36094,Automatic,FWD,Gas,17,25,Granite Pearlcoat,Black, Irving, TX
1G1ZD5ST4LF118689,2020,Chevrolet,Malibu,LT,17998,65690,Automatic,FWD,Gas,29,36,Shadow Gray Metallic,Jet Black, Kansas City, MO
1FMCU9G68LUB43836,2020,Ford,Escape,SE ,22698,133419,Automatic,FWD,Gas,25,38,Quartz White Pearl,Gray, Denver, CO
1FTEW1EP4LFB56124,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,37266,62564,Automatic,4WD,Gas,18,23,Magnetic Metallic,Medium Light Camel, Dickson, TN
1C6SRFFMXLN220899,2020,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",41718,15900,Automatic,4WD,Diesel,19,24,Granite Crystal Metallic Clearcoat,Black, Summerville, SC
5YJXCBE43LF305754,2020,Tesla,Model,Performance,72885,38946,Automatic,AWD,Electric,305,,Pearl White Multi-Coat,Black, Sherman Oaks, CA
1FTFW1EG7JFD39843,2018,Ford,F-150,XLT SuperCrew 5.5' Box ,31670,76118,Automatic,4WD,Gas,18,23,Oxford White,Black, Higginsville, MO
1GCRWCEK8LZ133221,2020,Chevrolet,Silverado,LT Double Cab Standard Bed ,29139,82412,Automatic,RWD,Gas,20,23,Shadow Gray Metallic,Gideon/Very Dark Atmosphere, Chattanooga, TN
2C4RDGCG5KR510575,2019,Dodge,Grand,SXT,15900,100345,Automatic,FWD,Gas,17,25,Octane Red Pearlcoat,Black, Bradenton, FL
1FMCU0H64LUA50242,2020,Ford,Escape,SEL ,22475,45109,Automatic,FWD,Gas,27,33,Agate Black Metallic,Ebony, Downers Grove, IL
3GCUKREH8HG490760,2017,Chevrolet,Silverado,LT Crew Cab Short Box ,29971,96959,Automatic,4WD,Gas,17,22,Summit White,Jet Black, Tempe, AZ
1GCUYEED6LZ320572,2020,Chevrolet,Silverado,RST Crew Cab Short Bed ,45552,20316,Automatic,4WD,Gas,19,22,Silver Ice Metallic,Jet Black, Fort Pierce, FL
1FT7W2B66KED90537,2019,Ford,Super,XLT  Crew Cab 6.75' Box,45995,20316,Automatic,4WD,Gas,19,22,Silver Ice Metallic,Jet Black, Fort Pierce, FL
3GNAXUEV5LL111539,2020,Chevrolet,Equinox,LT with 1LT ,27987,20070,Automatic,AWD,Gas,25,30,Mosaic Black Metallic,Jet Black, Concord, NH
3C4PDCAB0GT207392,2016,Dodge,Journey,SE ,9999,37149,Automatic,FWD,Gas,19,28,White Diamond Pearl,Gray, Burley, ID
1C6RR6KT9DS589431,2013,Ram,1500,"Express Crew Cab 5'7"" Box ",12742,185966,Automatic,RWD,Gas,14,20,Bright Silver Metallic,Black/Diesel Gray Interior, Fort Gratiot, MI
1C4RJECG6KC584383,2019,Jeep,Grand,Overland ,29711,81508,Automatic,RWD,Gas,19,26,Granite Crystal Metallic Clearcoat,Black, Pikeville, KY
1C6SRFJT9MN597353,2021,Ram,1500,"Laramie Crew Cab 5'7"" Box ",46570,21402,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Black, Zanesville, OH
3GNAXUEV4MS142031,2021,Chevrolet,Equinox,LT with 1LT ,20495,55006,Automatic,AWD,Gas,25,30,Silver Ice Metallic,Jet Black, Katy, TX
1FTEW1EPXLKD71899,2020,Ford,F-150,XL SuperCrew 5.5' Box ,38500,38447,Automatic,4WD,Gas,18,23,Agate Black Metallic,Black, Gallatin, TN
1FAFP42X23F384765,2003,Ford,Mustang,GT Deluxe Coupe,14985,51500,Manual,RWD,Gas,18,26,Silver,Gray, Saint Paul, MN
2FMPK4J97LBA54164,2020,Ford,Edge,SEL ,29988,38105,Automatic,AWD,Gas,21,28,Star White Metallic Tri-Coat,Ebony, Martinsville, IN
1C4PJMBX4KD389265,2019,Jeep,Cherokee,Trailhawk ,22494,50041,Automatic,FWD,Gas,31,40,Taffeta White,Gray, Riverside, CA
1FMJK2AT7LEA11843,2020,Ford,Expedition,Max Limited ,39201,82344,Automatic,4WD,Gas,16,21,Gray,Ebony, Hutto, TX
3GNAXUEV6KL278894,2019,Chevrolet,Equinox,LT with 1LT ,19677,62084,Automatic,AWD,Gas,25,30,Mosaic Black Metallic,Jet Black, Bourbonnais, IL
1FMCU0HD4KUA70956,2019,Ford,Escape,SEL ,21987,25435,Automatic,FWD,Gas,23,30,Agate Black Metallic,Charcoal Black, Denison, TX
KL4CJASB1KB703753,2019,Buick,Encore,Preferred ,18500,35100,Automatic,FWD,Gas,25,30,Quicksilver Metallic,Ebony, Metairie, LA
3C4PDCAB1LT207301,2020,Dodge,Journey,SE Value ,18950,61753,Automatic,FWD,Gas,19,25,Pitch Black Clearcoat,Black, Albuquerque, NM
1C4RJEAG2FC639923,2015,Jeep,Grand,Altitude ,13900,132654,Automatic,RWD,Gas,17,25,Granite Crystal Metallic Clearcoat,Black, South Gate, CA
3GNFK12368G283469,2008,Chevrolet,Avalanche,LTZ 1500 ,14595,101770,Automatic,4WD,Gas,14,19,Blue,Black, Springfield, IL
1FTEW1EP3KFA91488,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,33399,102141,Automatic,4WD,Gas,18,23,Magnetic Metallic,Black, Wendell, NC
1GYKNCR40LZ165994,2020,Cadillac,XT5,Premium Luxury ,35499,24993,Automatic,FWD,Gas,21,28,Stellar Black Metallic,Cirrus, Fort Lauderdale, FL
1G1PC5SB2E7349279,2014,Chevrolet,Cruze,LT with 1LT ,10000,128109,Automatic,FWD,Gas,26,38,Black Granite Metallic,Jet Black, Akron, OH
1FTEW1E42LKD99492,2020,Ford,F-150,Lariat SuperCrew 5.5' Box ,46499,38353,Automatic,4WD,Gas,18,23,Star White Metallic Tri-Coat,Black, Puyallup, WA
1FTFW1EF4DKG15673,2013,Ford,F-150,XL SuperCrew 5.5' Box ,15995,116028,Automatic,4WD,Gas,14,19,White,Gray, Mahopac, NY
1FMSK8DH5LGC88462,2020,Ford,Explorer,XLT ,35790,25822,Automatic,4WD,Gas,20,27,Atlas Blue Metallic,Ebony, Bardstown, KY
1FTFW1E59KFB30698,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,31999,91846,Automatic,4WD,Gas,18,23,Red,Medium Earth Gray, Portland, OR
1C4HJWEG2JL919491,2018,Jeep,Wrangler,Unlimited Sahara (JK),29295,57113,Automatic,4WD,Gas,16,21,Granite Crystal Metallic Clearcoat,Black, Colton, CA
1C4BJWDG9HL632604,2017,Jeep,Wrangler,Unlimited Sport,23500,111998,Automatic,4WD,Gas,16,21,Granite Crystal Metallic Clearcoat,Black, Prosper, TX
1C6SRFFT4MN662148,2021,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",39000,54339,Automatic,4WD,Gas,19,24,Maximum Steel Metallic Clearcoat,Black, Maysville, KY
1FTEW1E42LFC44269,2020,Ford,F-150,King Ranch SuperCrew 5.5' Box ,51971,29408,Automatic,4WD,Gas,15,21,White,Java, Beaverton, OR
1C6RRFFG2LN335506,2020,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",37000,41701,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Black, Saint Johnsbury, VT
3FA6P0HD6LR253086,2020,Ford,Fusion,SE ,22083,12271,Automatic,FWD,Gas,23,34,Agate Black Metallic,Ebony, Wernersville, PA
1C6SRFHT5NN434495,2022,Ram,1500,"Limited Crew Cab 5'7"" Box ",60300,10549,Automatic,4WD,Gas,15,21,Ivory White Tri-Coat Pearlcoat,Black, El Paso, TX
1GCRYDEK2KZ380393,2019,Chevrolet,Silverado,LT Double Cab Standard Box ,34900,33761,Automatic,4WD,Gas,19,22,Shadow Gray Metallic,Jet Black, Lexington, NC
1FTEW1E56LFB05044,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,39900,33761,Automatic,4WD,Gas,19,22,Shadow Gray Metallic,Jet Black, Lexington, NC
1C4HJXDG2JW208704,2018,Jeep,Wrangler,Unlimited Sport S (JL),29995,88999,Automatic,4WD,Gas,17,23,Bright White Clearcoat,Black, Santa Barbara, CA
3FA6P0HD3ER327180,2014,Ford,Fusion,SE ,16200,27732,Automatic,FWD,Gas,22,34,Ingot Silver Metallic,Ebony, Raleigh, NC
1G1ZD5STXLF064587,2020,Chevrolet,Malibu,LT,17677,66453,Automatic,FWD,Gas,29,36,Summit White,Jet Black, Cerritos, CA
1C4RJEJG4MC812841,2021,Jeep,Grand,Summit ,56125,8230,Automatic,RWD,Gas,19,26,Granite Crystal Metallic Clearcoat,Black, Weatherford, TX
1FMCU9HD8JUB31020,2018,Ford,Escape,SEL ,21000,52061,Automatic,4WD,Gas,22,28,Shadow Black,Charcoal Black, Troy, NY
1C4RJFJT4LC176438,2020,Jeep,Grand,Summit ,43900,32217,Automatic,4WD,Gas,18,25,Diamond Black Crystal Pearlcoat,Black, Colchester, CT
3FA6P0HD0KR279522,2019,Ford,Fusion,SE ,16290,15598,Automatic,FWD,Gas,23,34,White Platinum Metallic Tri-Coat,Medium Light Stone, Farmingdale, NY
1C4RJFBG1JC503487,2018,Jeep,Grand,Limited ,21991,43719,Automatic,4WD,Gas,18,25,Bright White Clearcoat,Black, Portland, OR
1FTEW1EP4KFA12460,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,35750,80365,Automatic,4WD,Gas,18,23,Agate Black,Black, Pensacola, FL
1G1ZD5ST2JF150246,2018,Chevrolet,Malibu,LT with 1LT,11995,116476,Automatic,FWD,Gas,27,36,Summit White,Jet Black, Warren, MI
1FMCU0G63LUB11050,2020,Ford,Escape,SE ,15999,109960,Automatic,FWD,Gas,27,33,Magnetic Metallic,Dark Earth Gray, Cleveland, OH
1GCUYGEL5KZ238821,2019,Chevrolet,Silverado,LTZ Crew Cab Short Box ,41999,109960,Automatic,FWD,Gas,27,33,Magnetic Metallic,Dark Earth Gray, Cleveland, OH
1C4RJFBG9MC505248,2021,Jeep,Grand,Limited ,36134,22154,Automatic,4WD,Gas,18,25,Granite Crystal Metallic Clearcoat,Black, Downers Grove, IL
1C4RJFJG9KC805368,2019,Jeep,Grand,Summit ,28988,22154,Automatic,4WD,Gas,18,25,Granite Crystal Metallic Clearcoat,Black, Downers Grove, IL
1FM5K7FH6GGB75324,2016,Ford,Explorer,Limited ,16499,113894,Automatic,FWD,Gas,17,24,Shadow Black,Ebony Black, Orlando, FL
3GCUKTEJ0JG104967,2018,Chevrolet,Silverado,High Country Crew Cab Short Box ,44887,41232,Automatic,4WD,Gas,15,20,Black,Jet Black, Conroe, TX
2GKALPEK6H6124196,2017,GMC,Terrain,SLT ,12999,108540,Automatic,FWD,Gas,21,31,Summit White,Jet Black, Arlington, TX
3GNAXKEV5KS539765,2019,Chevrolet,Equinox,LT with 1LT ,15995,94249,Automatic,FWD,Gas,26,32,Nightfall Gray Metallic,Medium Ash Gray, Warren, MI
1C4RJFAG3EC430825,2014,Jeep,Grand,Laredo ,14577,114530,Automatic,4WD,Gas,17,24,Brilliant Black Crystal Pearlcoat,Black/Lt Frost Beige, Columbus, OH
1FTEX1CMXBFA49292,2011,Ford,F-150,STX SuperCab 6.5' Box ,8990,200478,Automatic,RWD,Gas,17,23,Sterling Gray Metallic,Steel Gray, Evansville, IN
3C6RR7KT8HG793608,2017,Ram,1500,"Tradesman Crew Cab 5'7"" Box ",20877,96584,Automatic,4WD,Gas,16,23,Bright White Clearcoat,Diesel Gray/Black, Bourbonnais, IL
1GCRYEED3LZ236750,2020,Chevrolet,Silverado,RST Double Cab Standard Bed ,38000,45860,Automatic,4WD,Gas,19,22,Black,Jet Black, Indianapolis, IN
2C3CDZAG2KH739570,2019,Dodge,Challenger,SXT  ,26891,30245,Automatic,RWD,Gas,19,30,White Knuckle Clearcoat,Black, San Antonio, TX
1C6RR7FG8ES292297,2014,Ram,1500,"Tradesman Quad Cab 6'4"" Box ",12499,103330,Automatic,4WD,Gas,16,23,Black Clearcoat,Diesel Gray/Black, South Hackensack, NJ
3GNKBCRS4LS662399,2020,Chevrolet,Blazer,2LT ,26366,61855,Automatic,FWD,Gas,21,28,Summit White,Jet Black, West Palm Beach, FL
1C6HJTFG1LL162266,2020,Jeep,Gladiator,Overland,36924,72735,Automatic,4WD,Gas,16,23,Firecracker Red Clearcoat,Black, Tyler, TX
1GCPYFED9MZ161180,2021,Chevrolet,Silverado,LT Trail Boss Crew Cab Short Bed ,50514,25195,Automatic,4WD,Gas,16,21,Red Hot,Jet Black, Alcoa, TN
1FTEW1C52KFC48560,2019,Ford,F-150,Lariat SuperCrew 5.5' Box ,36479,66415,Automatic,RWD,Gas,20,26,Ingot Silver Metallic,Black, Graham, NC
3C4PDCBGXGT223979,2016,Dodge,Journey,SXT ,8500,124346,Automatic,FWD,Gas,19,26,White,Black, Miami, FL
3GCEK13JX8G235121,2008,Chevrolet,Silverado,LTZ Crew Cab Short Box ,8550,189502,Automatic,4WD,Gas,14,19,White,Unknown, Apopka, FL
2GNAXSEV9J6229373,2018,Chevrolet,Equinox,LT with 1LT ,18695,74516,Automatic,AWD,Gas,24,30,Nightfall Gray Metallic,Jet Black, Carlisle, PA
3GNAXHEV0LS593107,2020,Chevrolet,Equinox,LS with 1LS ,21689,38031,Automatic,FWD,Gas,26,32,Midnight Blue Metallic,Medium Ash Gray, Lubbock, TX
1FMCU0H69LUB17529,2020,Ford,Escape,SEL ,24000,34854,Automatic,FWD,Gas,27,33,Oxford White,Sandstone, Mattoon, IL
1FMSK8DH5LGB31773,2020,Ford,Explorer,XLT ,28983,39829,Automatic,4WD,Gas,20,27,Blue Metallic,Ebony, Wheeling, IL
3GCPCSEC1JG156405,2018,Chevrolet,Silverado,LTZ Crew Cab Short Box ,37468,58439,Automatic,RWD,Gas,16,23,Iridescent Pearl Tricoat,Dark Ash With Jet Black Interior Accents, Orlando, FL
1FTEW1EP8LKE82533,2020,Ford,F-150,Lariat SuperCrew 5.5' Box ,43391,42458,Automatic,4WD,Gas,18,23,Rapid Red Metallic Tinted Clearcoat,Black, Scottsdale, AZ
1C4RJFCG2KC553444,2019,Jeep,Grand,Overland ,29797,42458,Automatic,4WD,Gas,18,23,Rapid Red Metallic Tinted Clearcoat,Black, Scottsdale, AZ
3FA6P0HD9KR192993,2019,Ford,Fusion,SE ,16900,66576,Automatic,FWD,Gas,23,34,Magnetic Metallic,Light Putty, Madison, GA
1FMSK7FH4MGB93318,2021,Ford,Explorer,Limited ,34982,25062,Automatic,RWD,Gas,21,28,Star White Metallic Tri-Coat,Unknown, Orlando, FL
1FMSK8DH4LGA46794,2020,Ford,Explorer,XLT ,31999,41648,Automatic,4WD,Gas,20,27,Star White Metallic Tri-Coat,Sandstone, Old Bridge, NJ
1C6SRFFT5MN504126,2021,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",39995,37108,Automatic,4WD,Gas,19,24,Flame Red Clearcoat,Diesel Gray/Black, Suffolk, VA
1C6RRFBG8MN729437,2021,Ram,1500,"Big Horn Quad Cab 6'4"" Box ",37497,12681,Automatic,4WD,Gas,19,24,Olive Green Pearlcoat,Black, New Castle, PA
1C4RJEJG8JC481368,2018,Jeep,Grand,Summit ,27499,87957,Automatic,RWD,Gas,19,26,Ivory 3-Coat,Black/Dark Sienna Brown, Chantilly, VA
1G1ZD5ST6LF056678,2020,Chevrolet,Malibu,LT,20722,60392,Automatic,FWD,Gas,29,36,Summit White,Jet Black, Frederick, MD
1FMCU0H6XLUC47500,2020,Ford,Escape,SEL ,24942,49089,Automatic,FWD,Gas,27,33,Snow White Pearl,Black, Lima, OH
3GNAXSEV3KL285046,2019,Chevrolet,Equinox,LS with 1LS ,17000,66653,Automatic,AWD,Gas,25,30,Mosaic Black Metallic,Medium Ash Gray, Columbus, OH
2FMPK4J95LBA15296,2020,Ford,Edge,SEL ,23333,61108,Automatic,AWD,Gas,21,28,Agate Black,Ebony, Yakima, WA
1FTEW1EB6LFA49497,2020,Ford,F-150,XL SuperCrew 5.5' Box ,37799,37683,Automatic,4WD,Gas,18,23,Iconic Silver Metallic,Dark Earth Gray, Colorado Springs, CO
1FMSK8DH2LGB33951,2020,Ford,Explorer,XLT ,34998,35196,Automatic,4WD,Gas,20,27,Agate Black Metallic,Ebony, Cincinnati, OH
3FMCR9B67MRA94811,2021,Ford,Bronco,Big Bend,31500,10986,Automatic,4WD,Gas,25,28,Shadow Black,Ebony, Boiling Springs, SC
1FMCU9H61NUA22745,2022,Ford,Escape,SEL ,28890,22181,Automatic,AWD,Gas,22,31,Star White Metallic Tri-Coat,Sandstone, West Palm Beach, FL
3FA6P0H76HR125092,2017,Ford,Fusion,SE ,10495,60703,Automatic,FWD,Gas,28,39,Super White,Ash, Clearwater, FL
1FTKR4EEXBPA13150,2011,Ford,Ranger,"Sport 4dr SuperCab 126"" ",12995,84245,Automatic,RWD,Gas,16,21,Dark Shadow Gray Metallic,Medium Dark Flint Cloth Interior, Franklin, OH
2GNFLGEK7H6313299,2017,Chevrolet,Equinox,Premier ,16377,91331,Automatic,AWD,Gas,20,28,Mosaic Black Metallic,Jet Black, Jacksonville, FL
3GNCJKSB6LL274449,2020,Chevrolet,Trax,LS ,18998,69857,Automatic,AWD,Gas,19,25,Selenite Grey Metallic,Black, West Palm Beach, FL
1FTFW1EG3JFC60931,2018,Ford,F-150,King Ranch SuperCrew 5.5' Box ,38950,83039,Automatic,4WD,Gas,16,22,Shadow Black,Kingsville, Sterling, VA
1FTEW1EP9LFC03907,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,37998,83039,Automatic,4WD,Gas,16,22,Shadow Black,Kingsville, Sterling, VA
1FMSK8DH6LGB00144,2020,Ford,Explorer,XLT ,33187,26354,Automatic,4WD,Gas,20,27,Oxford White,Ebony, Lubbock, TX
2GNAXJEV5L6128697,2020,Chevrolet,Equinox,LT with 2FL ,24999,29579,Automatic,FWD,Gas,26,31,Mosaic Black Metallic,Jet Black, Crystal Lake, IL
3GKALMEV4LL170445,2020,GMC,Terrain,SLE ,23995,30664,Automatic,FWD,Gas,26,30,Summit White,Jet Black, Sanford, FL
1G1ZD5ST1LF120948,2020,Chevrolet,Malibu,LT,18942,66516,Automatic,FWD,Gas,29,36,Stone Gray Metallic,Jet Black, Columbus, OH
2C4RC1BG6ER435486,2014,Chrysler,Town,Touring,9995,77469,Automatic,FWD,Gas,28,39,Predawn Gray Mica,Black, Vacaville, CA
1FMCU0J96HUD94621,2017,Ford,Escape,Titanium ,16999,65657,Automatic,FWD,Gas,23,30,Magnetic Metallic,Charcoal Black, Delaware, OH
1C3CDZAB5EN195968,2014,Dodge,Avenger,SE,7999,102992,Automatic,FWD,Gas,21,30,Billet Silver Metallic Clearcoat,Black, Tucson, AZ
3GCUYGET4MG318985,2021,Chevrolet,Silverado,LTZ Crew Cab Short Bed ,45639,58711,Automatic,4WD,Diesel,16,22,Satin Steel Metallic,Jet Black, San Angelo, TX
2FMPK4K95MBA16173,2021,Ford,Edge,Titanium ,29987,64188,Automatic,AWD,Gas,21,28,Agate Black,Ebony, San Angelo, TX
1FMCU0F73JUB72289,2018,Ford,Escape,S ,20316,10972,Automatic,FWD,Gas,21,29,Oxford White,Charcoal Black, Dallas, TX
1C3CCCAB0GN133588,2016,Chrysler,200,Limited ,10775,117501,Automatic,FWD,Gas,23,36,Granite Crystal Metallic Clearcoat,Black, Winter Haven, FL
2FMPK3J99KBC06745,2019,Ford,Edge,SEL ,24550,41698,Automatic,FWD,Gas,22,29,Magnetic Metallic,Ebony, San Angelo, TX
1FMSK7FH0MGB51308,2021,Ford,Explorer,Limited ,32899,47715,Automatic,RWD,Gas,21,28,Agate Black Metallic,Unknown, Memphis, TN
1G1ZD5ST1LF119203,2020,Chevrolet,Malibu,LT,19404,62170,Automatic,FWD,Gas,29,36,Summit White,Dark Atmosphere/ Medium Ash Gray, Bradenton, FL
1FADP3F20EL200475,2014,Ford,Focus,SE Sedan,7222,125232,Automatic,FWD,Gas,26,36,Ingot Silver Metallic,Charcoal Black, San Diego, CA
3FA6P0HD1LR140078,2020,Ford,Fusion,SE ,19991,40660,Automatic,FWD,Gas,23,34,Oxford White,Light Putty, Dallas, TX
5YJSA1E29KF307368,2019,Tesla,Model,100D,52885,22174,Automatic,AWD,Electric,335,,Solid Black,Black, Sherman Oaks, CA
1GNEVLKW1LJ207092,2020,Chevrolet,Traverse,LS with 1FL ,23660,21595,Automatic,FWD,Gas,30,38,Lunar Silver Metallic,Black, Valencia, CA
3C4PDCBG0CT354221,2012,Dodge,Journey,SXT ,6745,131021,Automatic,FWD,Gas,19,26,Brilliant Red Tri-Coat Pearl,Black, Houston, TX
2GNAXKEV2K6160169,2019,Chevrolet,Equinox,LT with 1LT ,19900,45625,Automatic,FWD,Gas,26,32,Silver Ice Metallic,Medium Ash Gray, Irving, TX
1FTEW1CB4JFD53797,2018,Ford,F-150,XLT SuperCrew 5.5' Box ,26998,56923,Automatic,RWD,Gas,20,25,Shadow Black,Medium Earth Gray, Brandon, FL
1G1ZD5ST4MF016035,2021,Chevrolet,Malibu,LT,18750,62518,Automatic,FWD,Gas,29,36,Shadow Gray Metallic,Dark Atmosphere/ Medium Ash Gray, Tampa, FL
3GCPWBEH6LG356492,2020,Chevrolet,Silverado,Custom Crew Cab Short Bed ,35124,34360,Automatic,RWD,Gas,16,21,Shadow Gray Metallic,Jet Black, Pensacola, FL
1FTEW1EP3LKD68651,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,34985,54691,Automatic,4WD,Gas,18,23,Oxford White,Dark Earth Gray, Pompano Beach, FL
3GTP2VE77CG251920,2012,GMC,Sierra,SLE Crew Cab SB ,19904,135208,Automatic,4WD,Gas,13,18,Stealth Gray Metallic,Ebony, Chehalis, WA
1FMCU0G60LUB03150,2020,Ford,Escape,SE ,17750,20752,Automatic,FWD,Gas,27,33,Agate Black Metallic,Dark Earth Gray, Dumfries, VA
2B3HD46R74H661306,2004,Dodge,Intrepid,SE,2900,124805,Automatic,FWD,Gas,21,29,Light Almond Pearl Metallic,Taupe, Council Bluffs, IA
1FTFW1ED0NFB36630,2022,Ford,F-150,Platinum SuperCrew 5.5' Box ,66980,15244,Automatic,4WD,Hybrid,16,22,Star White Metallic Tri-Coat,Black Leather, Deland, FL
3GNAXUEV6LS690126,2020,Chevrolet,Equinox,LT with 1LT ,24994,31908,Automatic,AWD,Gas,25,30,Summit White,Jet Black, Liverpool, NY
1FTEW1CP0GKD90650,2016,Ford,F-150,XL SuperCrew 6.5' Box ,24005,69765,Automatic,RWD,Gas,19,26,Oxford White,Medium Earth Gray, Indianapolis, IN
1FA6P8CF9L5124740,2020,Ford,Mustang,GT Fastback,34997,26964,Automatic,RWD,Gas,15,24,Magnetic Metallic,Ebony, Modesto, CA
1FTEW1CPXKKD44252,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,33995,55991,Automatic,RWD,Gas,19,25,Oxford White,Medium Light Camel, Harlingen, TX
1FAHP2D87EG161170,2014,Ford,Taurus,SE ,4999,200000,Automatic,FWD,Gas,19,29,Tuxedo Black Metallic,Unknown, Birmingham, AL
1FTFX1E51KKE39926,2019,Ford,F-150,XL SuperCab 6.5' Box ,24996,39625,Automatic,FWD,Gas,28,36,Cornflower Blue,Black, Jacksonville, FL
1FTFW1E59KFC50159,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,37998,37873,Automatic,4WD,Gas,18,23,Gray,Gray, Burnsville, MN
1FTEW1EP7MFA95630,2021,Ford,F-150,Lariat SuperCrew 5.5' Box ,48589,40193,Automatic,4WD,Gas,19,24,Carbonized Gray,Black, Milwaukee, WI
2GNALBEK5E6132940,2014,Chevrolet,Equinox,LT with 1LT ,13985,89963,Automatic,FWD,Gas,22,32,Tungsten Metallic,Jet Black, Newport News, VA
1FTEW1E40LKE30416,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,36791,43592,Automatic,4WD,Gas,18,23,White,Unknown, Michigan Center, MI
1FMSK7DH3LGB47576,2020,Ford,Explorer,XLT ,29998,38710,Automatic,RWD,Gas,21,28,Iconic Silver Metallic,Ebony, Jacksonville, FL
1FMCU0G97HUB91776,2017,Ford,Escape,SE ,13750,103958,Automatic,FWD,Gas,23,30,Oxford White,Medium Light Stone, Saint Peters, MO
1C4RJFBG8LC333650,2020,Jeep,Grand,Limited ,31998,41893,Automatic,4WD,Gas,18,25,Diamond Black Crystal Pearlcoat,Black, Laurel, MD
1C3CCBAB6DN561798,2013,Chrysler,200,LX Sedan,5550,158132,Automatic,FWD,Gas,20,31,Black,Black, San Diego, CA
1FT7W2A69HED16457,2017,Ford,Super,King Ranch Crew Cab 6.75' Bed ,45537,55184,Automatic,FWD,Gas,29,37,Gun Metallic,Charcoal, Suitland, MD
1FTEW1E42KKE34238,2019,Ford,F-150,XL SuperCrew 5.5' Box ,36721,43845,Automatic,4WD,Gas,18,23,Magnetic Metallic,Black, Denison, TX
1FMSK8DH8NGA51726,2022,Ford,Explorer,XLT ,32300,36500,Automatic,4WD,Gas,20,27,Oxford White,Sandstone, Orlando, FL
2C4RDGCG9HR562493,2017,Dodge,Grand,SXT,13150,87780,Automatic,FWD,Gas,17,25,White Knuckle Clearcoat,Black/Light Graystone, Montclair, CA
3C4NJCAB7JT465836,2018,Jeep,Compass,Sport ,11999,129049,Automatic,FWD,Gas,23,32,Diamond Black Crystal Pearlcoat,Sandstorm/Black, Davis, CA
1FTEW1C40KFC10123,2019,Ford,F-150,Platinum SuperCrew 5.5' Box ,43990,52006,Automatic,RWD,Gas,17,23,Magnetic Metallic,Black, Huntsville, AL
1C6SRFKT3LN241087,2020,Ram,1500,"Longhorn Crew Cab 5'7"" Box ",49777,43040,Automatic,4WD,Gas,19,24,Ivory White Tri-Coat Pearlcoat,New Saddle/Black, Bridgeton, MO
3FA6P0H76GR382199,2016,Ford,Fusion,SE ,13999,73812,Automatic,FWD,Gas,22,34,Oxford White,Tan, Austin, TX
1GCUYDET1MZ314987,2021,Chevrolet,Silverado,LT with 1LT Crew Cab Short Bed ,38398,55744,Automatic,4WD,Diesel,19,22,Summit White,Jet Black, Littleton, CO
1C4BJWDG0HL740688,2017,Jeep,Wrangler,Unlimited Sport,26990,75677,Automatic,4WD,Gas,16,21,Black Clearcoat,Black, Evansville, IN
1FTFW1ET1CFA71050,2012,Ford,F-150,FX4 SuperCrew 5.5' Box ,11000,292798,Automatic,4WD,Gas,14,19,White,Black, Albert Lea, MN
3GNKBKRS0KS577679,2019,Chevrolet,Blazer,Premier ,24390,103252,Automatic,AWD,Gas,18,25,Nightfall Gray Metallic,Jet Black, Gettysburg, PA
1C4RJFBG2FC775232,2015,Jeep,Grand,Limited ,17775,96985,Automatic,4WD,Gas,17,24,Billet Silver Metallic Clearcoat,Black, San Antonio, TX
1GNSKPKD5MR371174,2021,Chevrolet,Tahoe,Z71 ,65500,26802,Automatic,4WD,Gas,16,20,Satin Steel Metallic,Jet Black, San Antonio, TX
3GNKBKRS8LS651237,2020,Chevrolet,Blazer,RS ,33749,71676,Automatic,AWD,Gas,18,25,Silver Ice Metallic,Jet Black, Clive, IA
1GCGSCEN3M1143507,2021,Chevrolet,Colorado,LT Crew Cab Short Box ,27499,60764,Automatic,RWD,Gas,19,26,Summit White,Jet Black, Pompano Beach, FL
